#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-13 14:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
geo,unk,unk,45.52051112,-122.49679517,351470719,389323381016764417,2,0
geo,unk,unk,47.07333927,-114.76534308,174663451,389322691397693440,2,0
citystate,zillah,wa,46.4020734,-120.2619988,1684351160,389321061071736833,2,0
citystate,san diego,ca,32.7153292,-117.1572551,85929253,389320412506910720,2,0
citystate,portland,or,45.5234515,-122.6762071,304483017,389320280188809216,2,0
citystate,murrieta,ca,33.5539143,-117.2139232,272740304,389320122709463041,2,0
citystate,san diego,ca,32.7153292,-117.1572551,85929253,389319206065688577,2,0
knowncity,san diego,unk,32.72,-117.17,248432042,389317971270574080,2,0
knowncity,san diego,unk,32.72,-117.17,321233064,389317332801048576,2,0
knowncity,seattle,unk,47.61,-122.33,944566837,389314806630473728,2,0
geo,unk,unk,32.71155512,-117.159343,27196331,389312301654093824,2,0
citystate,sandy,or,45.3973427,-122.2614761,260474678,389312177007378434,2,0
citystate,indio,ca,33.7205771,-116.2155619,331527049,389311984966979584,2,0
citystate,pacific,wa,47.2645452,-122.2501201,353932051,389311387261865985,2,0
citystate,portland,or,45.5234515,-122.6762071,58144621,389311123830235136,2,0
knowncity,san diego,unk,32.72,-117.17,233077474,389310722305294336,2,0
knowncity,seattle,unk,47.61,-122.33,34545849,389310696761982976,2,0
citystate,duluth,mn,46.7832731,-92.1065787,15024051,389310175837822976,2,0
knowncity,seattle,unk,47.61,-122.33,343653384,389310049283108864,2,0
citystate,portland,or,45.5234515,-122.6762071,442320233,389309861080481792,2,0
geo,unk,unk,32.60593202,-117.03028011,193434901,389309260867194880,2,0
citystate,watts,ca,33.940571,-118.2428503,100681607,389307452367175681,2,0
citystate,irvine,ca,33.6694649,-117.8231107,105689841,389307136993271808,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,78444285,389306518325051394,2,0
citystate,buckeye,az,33.3703197,-112.5837766,268450174,389305993810550785,2,0
geo,unk,unk,47.2063117,-122.56663186,1626997472,389305253813694464,2,0
knowncity,san diego,unk,32.72,-117.17,320019591,389304815668326401,2,0
geo,unk,unk,32.8092088,-117.1067713,60000879,389304592095137792,2,0
citystate,la jolla,ca,33.8575151,-117.8764474,1100896051,389304039558479872,2,0
citystate,seattle,wa,47.6062095,-122.3320708,606863631,389303209564454912,2,0
geo,unk,unk,46.28829943,-119.91094216,772954111,389303169466900480,2,0
geo,unk,unk,33.73884194,-116.92616621,1401492445,389302468871331841,2,0
citystate,yakima,wa,46.6020711,-120.5058987,175923791,389302462026227712,2,0
geo,unk,unk,33.13371194,-117.15775218,220253224,389301265034772481,2,0
geo,unk,unk,33.133731,-117.15770868,220253224,389301114635431936,2,0
citystate,san diego,ca,32.7153292,-117.1572551,40419110,389300878215098369,2,0
geo,unk,unk,33.56671404,-117.68886919,411779038,389300310021115904,2,0
geo,unk,unk,33.13387165,-117.15773986,220253224,389300236545298432,2,0
knowncity,twin cities mn,unk,44.95,-93.2,61345215,389299852435554304,2,0
geo,unk,unk,32.77056784,-117.06960669,181619443,389298502271893504,2,0
citystate,chula vista,ca,32.6400541,-117.0841955,408931823,389297969683369984,2,0
geo,unk,unk,45.44614364,-98.09868503,207624256,389297948758405120,2,0
citystate,seattle,wa,47.6062095,-122.3320708,988136269,389297592158257153,2,0
citystate,oceanside,ca,33.1958696,-117.3794834,1576331113,389295280320823297,2,0
citystate,portland,or,45.5234515,-122.6762071,572068729,389294676794044416,2,0
citystate,san diego,ca,32.7153292,-117.1572551,170038156,389294451966746625,2,0
citystate,san diego,ca,32.7153292,-117.1572551,582753786,389293211442618368,2,0
citystate,murrieta,ca,33.5539143,-117.2139232,463545446,389293003564527617,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,1695570007,389292904130174976,2,0
citystate,bellingham,wa,48.7595529,-122.4882249,25010768,389292265752907776,2,0
knowncity,seattle,unk,47.61,-122.33,15442194,389292099213873152,2,0
citystate,menifee,ca,33.728354,-117.1464209,1604428436,389292096487563264,2,0
citystate,olympia,wa,47.0378741,-122.9006951,520505330,389292069455282177,2,0
citystate,olympia,wa,47.0378741,-122.9006951,38024066,389291680420999169,2,0
geo,unk,unk,32.74084256,-117.17119871,170038156,389290568213200896,2,0
knowncity,seattle,unk,47.61,-122.33,149035927,389290490903814144,2,0
citystate,portland,or,45.5234515,-122.6762071,491894923,389289849691598848,2,0
citystate,grand forks,nd,47.9252568,-97.0328547,302298096,389289275792961537,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1004590777,389288068093468672,2,0
knowncity,seattle,unk,47.61,-122.33,1922153024,389287537019080704,2,0
knowncity,san diego,unk,32.72,-117.17,415239970,389287028677816321,2,0
citystate,federal way,wa,47.3223221,-122.3126222,963397549,389286919915720704,2,0
knowncity,san diego,unk,32.72,-117.17,29844509,389286138264829953,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1004590777,389285868629790720,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,295978729,389285792268296192,2,0
citystate,san diego,ca,32.7153292,-117.1572551,881233986,389285781673500672,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1004590777,389285603298115585,2,0
knowncity,san diego,unk,32.72,-117.17,74067103,389285219510927361,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1004590777,389284704152612864,2,0
ut,unk,unk,47.219601,-122.433888,47805431,389284458819379200,2,0
geo,unk,unk,47.7771402,-122.2507635,358606825,389284074507882496,2,0
citystate,san diego,ca,32.7153292,-117.1572551,393734307,389283653940822016,2,0
geo,unk,unk,33.73797404,-117.8160612,65466766,389283622760357889,2,0
citystate,seattle,wa,47.6062095,-122.3320708,1476201906,389283568611905536,2,0
citystate,portland,or,45.5234515,-122.6762071,128373588,389283295046819841,2,0
citystate,columbia heights,mn,45.0407987,-93.2630037,398205231,389282508115693569,2,0
citystate,seattle,wa,47.6062095,-122.3320708,147730581,389282251675955200,2,0
geo,unk,unk,50.88924801,-113.98723846,881683898,389282041197391872,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1004590777,389280941681557504,2,0
citystate,lakewood,wa,47.5631545,-122.2717906,1957958077,389280697455607808,2,0
knowncity,san diego,unk,32.72,-117.17,415239970,389280368584437760,2,0
citystate,san diego,ca,32.7153292,-117.1572551,54682973,389278906324230144,2,0
citystate,edmonds,wa,47.8106521,-122.3773552,1512278371,389278786228744192,2,0
geo,unk,unk,47.6137664,-122.33464981,336427678,389278739214761984,2,0
citystate,seattle,wa,47.6062095,-122.3320708,147730581,389278350167920641,2,0
geo,unk,unk,50.91756191,-114.10187691,1604852011,389277822713200641,2,0
citystate,portland,or,45.5234515,-122.6762071,27952996,389277550905540608,2,0
geo,unk,unk,32.73224592,-117.02423891,376568885,389277257472024576,2,0
geo,unk,unk,47.4768464,-122.224973,59632964,389277196965015554,2,0
geo,unk,unk,32.89304391,-117.12089149,1187220332,389276983835635712,2,0
knowncity,san diego,unk,32.72,-117.17,58900377,389276918983311361,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,75089955,389276341301821440,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,619571515,389276256954380288,2,0
geo,unk,unk,33.01651437,-117.11888174,1707682164,389276137718689792,2,0
geo,unk,unk,33.60281298,-117.68754529,317833251,389275705734746112,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,34451765,389275448435159040,2,0
citystate,amity,or,45.1156724,-123.2073257,52629533,389275347805425665,2,0
geo,unk,unk,46.27787988,-96.60645347,1616783166,389274432939642880,2,0
geo,unk,unk,46.86225026,-96.77282246,49168785,389274420092485632,2,0
geo,unk,unk,48.42596801,-123.53438322,70737014,389274167754752000,2,0
citystate,watts,ca,33.940571,-118.2428503,393103952,389274011395301378,2,0
geo,unk,unk,33.72726189,-117.77595091,1728071407,389273887604617216,2,0
knowncity,seattle,unk,47.61,-122.33,864003409,389273807250141184,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,233869105,389273694813421568,2,0
citystate,seattle,wa,47.6062095,-122.3320708,61710615,389273562416033792,2,0
geo,unk,unk,33.1224058,-117.28096062,1329737310,389273171847049216,2,0
knowncity,seattle,unk,47.61,-122.33,457645020,389273158223544320,2,0
knowncity,san diego,unk,32.72,-117.17,57730269,389272260994801664,2,0
citystate,seattle,wa,47.6062095,-122.3320708,372577853,389271516078026753,2,0
citystate,seattle,wa,47.6062095,-122.3320708,307146990,389271351535480832,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,280268322,389271171637604352,2,0
knowncity,san diego,unk,32.72,-117.17,68848491,389271101622087680,2,0
knowncity,seattle san diego,unk,47.61,-122.33,519659623,389270829181063169,2,0
ut,unk,unk,32.771814,-117.155167,61380690,389270406055854081,2,0
citystate,seattle,wa,47.6062095,-122.3320708,392116280,389270059203301376,2,0
citystate,menifee,ca,33.728354,-117.1464209,467009540,389269887828230144,2,0
geo,unk,unk,33.12243798,-117.28090337,1329737310,389269814092763136,2,0
knowncity,san diego,unk,32.72,-117.17,836749285,389269810237820928,2,0
knowncity,seattle,unk,47.61,-122.33,165372857,389269715933081600,2,0
geo,unk,unk,45.43859423,-122.5700019,64942665,389269486630486016,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,1070002298,389269283538075648,2,0
citystate,bremerton,wa,47.5673176,-122.6326391,708344215,389268590756495360,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,746766931,389268523630878720,2,0
citystate,hood river,or,45.7053966,-121.5214623,964998571,389268332387368962,2,0
geo,unk,unk,32.82655324,-117.20518009,43638421,389267607993339904,2,0
citystate,portland,or,45.5234515,-122.6762071,53819217,389267588053626880,2,0
citystate,portland,or,45.5234515,-122.6762071,41765574,389266506783010816,2,0
citystate,portland,or,45.5234515,-122.6762071,350250085,389265741280575488,2,0
citystate,san diego,ca,32.7153292,-117.1572551,313128234,389265076554706944,2,0
geo,unk,unk,45.43910472,-122.56983227,64942665,389264386755293184,2,0
citystate,grandview,wa,46.2509653,-119.9017049,633474568,389263915672031232,2,0
citystate,san diego,ca,32.7153292,-117.1572551,35377771,389263863998205954,2,0
citystate,seattle,wa,47.6062095,-122.3320708,74203058,389263851424075776,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,1060812576,389262662275571712,2,0
citystate,san diego,ca,32.7153292,-117.1572551,305395172,389262239481348096,2,0
geo,unk,unk,47.3536712,-122.3008399,162603128,389261978717286400,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,430187700,389261622222405632,2,0
citystate,san diego,ca,32.7153292,-117.1572551,344826607,389261053323788288,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,295978729,389260958318596098,2,0
geo,unk,unk,47.55720757,-122.28446269,344934589,389260434521337856,2,0
geo,unk,unk,32.74093096,-117.17121945,170038156,389260274349248514,2,0
citystate,roseville,mn,45.0060767,-93.1566107,139585120,389260193457909760,2,0
citystate,aberdeen,sd,45.4646985,-98.4864829,465235960,389259526865575936,2,0
knowncity,seattle,unk,47.61,-122.33,1928642204,389258917613547520,2,0
geo,unk,unk,45.53209524,-122.66256767,1102682101,389258881458634752,2,0
citystate,watts,ca,33.940571,-118.2428503,816027042,389258323486605312,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,451456569,389257948871921664,2,0
citystate,portland,or,45.5234515,-122.6762071,114285620,389257244757356545,2,0
geo,unk,unk,46.8042022,-123.03248112,180511676,389256963361501184,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,47748336,389256882021335041,2,0
citystate,fridley,mn,45.0860765,-93.2632821,429457619,389256371402571776,2,0
citystate,marysville,wa,48.0517637,-122.1770818,77339289,389255828836200448,2,0
citystate,seattle,wa,47.6062095,-122.3320708,1423422973,389254809057898496,2,0
geo,unk,unk,47.0455422,-122.7962288,77048231,389254787356585984,2,0
geo,unk,unk,36.14085393,-115.0282969,179435908,389509984909656064,3,1
geo,unk,unk,33.89063529,-118.06647445,295369165,389509909676429312,3,1
citystate,fresno,ca,36.7477272,-119.7723661,134610456,389509893582897152,3,1
knowncity,las vegas,unk,36.18,-115.14,105609630,389509892429455360,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,441353144,389509400056328193,3,1
citystate,nampa,id,43.5407172,-116.5634624,24521739,389509254320648192,3,1
knowncity,la,unk,34.05,-118.25,1674497388,389509226516582400,3,1
citystate,san francisco,ca,37.7749295,-122.4194155,14991772,389509034434260992,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,1170493831,389509028529049600,3,1
citystate,foresthill,ca,39.0201768,-120.8179891,166022975,389508851000557568,3,1
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389508836727328768,3,1
citystate,long beach,ca,33.7669623,-118.1892348,1435716528,389508828838260736,3,1
citystate,glendale,ca,34.1425078,-118.255075,28469188,389508810462621696,3,1
knowncity,san francisco,unk,37.77,-122.42,1075963087,389508750429536256,3,1
knowncity,los angeles,unk,34.05,-118.25,19774209,389508541859381249,3,1
geo,unk,unk,37.99697275,-121.29420698,447748339,389508488465883136,3,1
geo,unk,unk,36.1714929,-115.064657,159692434,389508422485291008,3,1
citystate,beverly hills,ca,34.0736204,-118.4003563,186681546,389508365371469825,3,1
knowncity,los angeles,unk,34.05,-118.25,162148970,389508295418863616,3,1
citystate,richmond,ca,37.9357576,-122.3477486,160775422,389508203198681089,3,1
geo,unk,unk,44.04574882,-123.07961555,33975869,389508158927822849,3,1
knowncity,san francisco,unk,37.77,-122.42,220197990,389508057601826817,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,940547912,389508042884001792,3,1
geo,unk,unk,34.24520678,-118.52830067,328663439,389507970926534656,3,1
geo,unk,unk,38.00937423,-121.88859841,285002923,389507879369076736,3,1
citystate,compton,ca,33.8958492,-118.2200712,242338399,389507814789349376,3,1
knowncity,los angeles,unk,34.05,-118.25,41209241,389507724146245632,3,1
citystate,las vegas,nv,36.1749705,-115.137223,74649795,389507717619924992,3,1
geo,unk,unk,44.04574882,-123.07961555,33975869,389507678482870272,3,1
knowncity,san francisco,unk,37.77,-122.42,14715999,389507549822590976,3,1
citystate,inglewood,ca,33.9616801,-118.3531311,96039289,389507521519443969,3,1
citystate,santa monica,ca,34.0194543,-118.4911912,1436498580,389507456550051840,3,1
geo,unk,unk,36.1714711,-115.0646527,159692434,389507454737711104,3,1
knowncity,las vegas,unk,36.18,-115.14,1027473866,389507422928109568,3,1
knowncity,los angeles  las vegas,unk,34.05,-118.25,222242317,389507198218280961,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,1170493831,389506877459292160,3,1
citystate,hollywood,ca,34.0983425,-118.3267434,1864545614,389506842038386688,3,1
knowncity,los angeles,unk,34.05,-118.25,21592471,389506747204792320,3,1
geo,unk,unk,34.10121419,-118.34101503,891393708,389506637053968384,3,1
knowncity,los angeles,unk,34.05,-118.25,130600864,389506395290079233,3,1
geo,unk,unk,33.94965039,-117.49245468,728990252,389506242093150208,3,1
knowncity,las vegas,unk,36.18,-115.14,230478992,389506229757673472,3,1
citystate,stockton,ca,32.713385,-117.123087,280700292,389506174476763136,3,1
citystate,exeter,ca,36.2960613,-119.1420517,565888989,389506009628020736,3,1
citystate,riverside,ca,40.863741,-123.9706144,475270124,389505996034289664,3,1
citystate,garden grove,ca,33.7739053,-117.9414477,36910530,389505953873559553,3,1
geo,unk,unk,33.92910581,-118.09024561,318743360,389505873015353345,3,1
knowncity,riverside,unk,33.95,-117.4,67711110,389505660854874112,3,1
knowncity,las vegas,unk,36.18,-115.14,47478153,389505498090708992,3,1
knowncity,los angeles,unk,34.05,-118.25,273283513,389505276484657152,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,18111066,389505224764690432,3,1
citystate,fontana,ca,34.0922335,-117.435048,101088850,389505102400081920,3,1
citystate,bellflower,ca,33.8816819,-118.1170117,86996752,389504997634748416,3,1
citystate,inglewood,ca,33.9616801,-118.3531311,308866475,389504989111926784,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,394895973,389504936360177664,3,1
citystate,san jose,ca,37.3393857,-121.8949555,142927523,389504790507421696,3,1
knowncity,los angeles,unk,34.05,-118.25,747659173,389504755040387072,3,1
citystate,los angeles,ca,34.0522342,-118.2436849,29859392,389504448076066816,3,0
knowncity,los angeles,unk,34.05,-118.25,243504989,389504445886656512,3,0
citystate,fontana,ca,34.0922335,-117.435048,101088850,389504417319231488,3,0
citystate,stockton,ca,32.713385,-117.123087,251408209,389504386776313856,3,0
ut,unk,unk,37.570454,-122.263649,24065241,389504355730075648,3,0
knowncity,oakland,unk,37.8,-122.27,394903624,389504255226179584,3,0
geo,unk,unk,37.30127902,-121.9272223,765167990,389504215497711616,3,0
knowncity,la,unk,34.05,-118.25,42800687,389503993933602816,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,45508462,389503869039824896,3,0
knowncity,los angeles,unk,34.05,-118.25,332513304,389503836018073600,3,0
geo,unk,unk,33.92994334,-117.41219192,537898131,389503767416020993,3,0
knowncity,san francisco,unk,37.77,-122.42,120828505,389503710910369793,3,0
knowncity,oakland,unk,37.8,-122.27,394903624,389503480307519488,3,0
citystate,cypress,ca,33.8169599,-118.0372852,45258005,389503435109715968,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,21369422,389503407037247489,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1170493831,389503194281570304,3,0
citystate,san jose,ca,37.3393857,-121.8949555,23138786,389502892677156865,3,0
knowncity,long beach,unk,33.8,-118.16,1323019368,389502872586436608,3,0
knowncity,los angeles  las vegas,unk,34.05,-118.25,1348736316,389502864109752321,3,0
citystate,las vegas,nv,36.1749705,-115.137223,28321450,389502853397504000,3,0
citystate,berkeley,ca,37.8715926,-122.272747,295508441,389502524626984960,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,211454653,389502476304412673,3,0
knowncity,oakland,unk,37.8,-122.27,31269567,389502389100625921,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,211454653,389502240806821888,3,0
geo,unk,unk,38.46290081,-121.38986949,546162273,389502227066261504,3,0
knowncity,oakland,unk,37.8,-122.27,394903624,389502220179222528,3,0
geo,unk,unk,34.01446426,-118.16797628,357270610,389502216240762880,3,0
citystate,montclair,ca,37.8322222,-122.2091667,341155205,389502073915441152,3,0
knowncity,los angeles,unk,34.05,-118.25,16441605,389501993405800448,3,0
citystate,oakley,ca,37.9974219,-121.7124536,192346526,389501942528868352,3,0
citystate,oakland,ca,37.8043722,-122.2708026,33800720,389501884748136448,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,33648561,389501835729711104,3,0
citystate,san jose,ca,37.3393857,-121.8949555,26137270,389501764459700225,3,0
knowncity,los angeles,unk,34.05,-118.25,88028131,389501662009651200,3,0
geo,unk,unk,38.56627735,-121.42739227,367648963,389501571798540288,3,0
knowncity,las vegas,unk,36.18,-115.14,30246768,389501542778163200,3,0
knowncity,los angeles,unk,34.05,-118.25,331388441,389501353388949504,3,0
geo,unk,unk,33.93101323,-118.02894859,76880360,389501303631515648,3,0
geo,unk,unk,36.1737881,-115.0481605,151680843,389501098597175296,3,0
geo,unk,unk,34.04363905,-117.73738236,546445040,389501046612959232,3,0
knowncity,san francisco,unk,37.77,-122.42,17059294,389501036294971392,3,0
geo,unk,unk,33.85297361,-117.56550487,120876600,389501015117938689,3,0
knowncity,san fran ca,unk,37.77,-122.42,909836804,389500963465486336,3,0
geo,unk,unk,38.05002225,-121.38967304,70064486,389500839984779264,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1921559851,389500724792393728,3,0
citystate,carson,ca,33.8314058,-118.2820165,186209877,389500627782336512,3,0
knowncity,reno,unk,39.53,-119.82,905426413,389500598287990784,3,0
knowncity,los angeles,unk,34.05,-118.25,59308079,389500559138381824,3,0
knowncity,los angeles,unk,34.05,-118.25,64231708,389500379563847680,3,0
citystate,antioch,ca,38.0049214,-121.805789,717672032,389500249040904192,3,0
geo,unk,unk,33.97980232,-118.19734261,547352775,389500214769250304,3,0
knowncity,san francisco,unk,37.77,-122.42,631524629,389500207719010304,3,0
geo,unk,unk,36.1714537,-115.0646793,159692434,389500088084471808,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,109451879,389499960494153728,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,56832118,389499949689229312,3,0
knowncity,los angeles,unk,34.05,-118.25,257571886,389499761155268609,3,0
citystate,roseburg,or,43.216505,-123.3417381,184040070,389499550416650240,3,0
geo,unk,unk,33.95822687,-118.39192287,60170259,389499493420236800,3,0
citystate,modesto,ca,37.6390972,-120.9968782,418135731,389499387576983552,3,0
citystate,salinas,ca,36.6777372,-121.6555013,357128171,389499182899134464,3,0
citystate,keizer,or,44.9901194,-123.0262077,832519308,389499140255657984,3,0
citystate,antioch,ca,38.0049214,-121.805789,457436639,389499089798197248,3,0
knowncity,la,unk,34.05,-118.25,90832715,389499041240739841,3,0
citystate,santa monica,ca,34.0194543,-118.4911912,1436498580,389498828946415617,3,0
citystate,carson,ca,33.8314058,-118.2820165,186209877,389498674323013632,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,328875915,389498587152785408,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,207309130,389498504818610177,3,0
citystate,riverside,ca,40.863741,-123.9706144,117593570,389498366716944384,3,0
citystate,delano,ca,35.7688425,-119.2470536,818740644,389498333942652928,3,0
knowncity,los angeles,unk,34.05,-118.25,232954380,389498308953374720,3,0
citystate,oakland,ca,37.8043722,-122.2708026,29795300,389498205957681153,3,0
citystate,westside,ca,36.4005066,-120.1390355,410216812,389498165323247616,3,0
citystate,fresno,ca,36.7477272,-119.7723661,172627952,389498155927998464,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389497874599260160,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,374998879,389497512450883584,3,0
citystate,vallejo,ca,38.1040864,-122.2566367,466060685,389497460613074944,3,0
geo,unk,unk,37.98300217,-122.12325938,477901887,389496898437910528,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,1240201,389496857488928768,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,14222536,389496854682931200,3,0
geo,unk,unk,33.80889156,-117.95573426,497612425,389496835041009664,3,0
geo,unk,unk,37.62225294,-122.41014046,67469559,389496817408163840,3,0
knowncity,las vegas,unk,36.18,-115.14,28480326,389496668879470592,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389496513371455488,3,0
knowncity,los angeles,unk,34.05,-118.25,32309411,389496454412124161,3,0
citystate,madera,ca,36.9613356,-120.0607176,28001716,389496172949172224,3,0
knowncity,las vegas,unk,36.18,-115.14,29130590,389496017193676801,3,0
geo,unk,unk,37.99496361,-121.31158199,394448688,389495959228383232,3,0
knowncity,san francisco,unk,37.77,-122.42,58416287,389495867138265089,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1170493831,389495651236855808,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389495240404398080,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1946789274,389495119151235072,3,0
geo,unk,unk,34.083818,-118.372676,14503355,389495073416966144,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,441353563,389494956303200256,3,0
citystate,berkeley,ca,37.8715926,-122.272747,174421521,389494870127017984,3,0
knowncity,la,unk,34.05,-118.25,18652405,389494859611918336,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494845443563520,3,0
knowncity,los angeles,unk,34.05,-118.25,64231708,389494733195997184,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389494693748166656,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494630750113792,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,343655110,389494582733328386,3,0
knowncity,lax,unk,34.05,-118.25,38494397,389494529562136576,3,0
citystate,oakland,ca,37.8043722,-122.2708026,329819205,389494489825292289,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494399689699328,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494270992064512,3,0
knowncity,seattle and san francisco,unk,47.61,-122.33,32205230,389494250909356032,3,0
geo,unk,unk,33.98760846,-118.31149153,47235690,389494191257944064,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494167346642944,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389494108810907648,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493989642366976,3,0
knowncity,los angeles,unk,34.05,-118.25,29142240,389493978950676480,3,0
citystate,folsom,ca,38.6779591,-121.1760583,16638233,389493925838209024,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493861971947521,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493800194035712,3,0
citystate,maywood,ca,33.9866807,-118.185349,367435084,389493757604659200,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493714931826688,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493634359255040,3,0
knowncity,san francisco,unk,37.77,-122.42,27385451,389493559923339264,3,0
knowncity,los angeles,unk,34.05,-118.25,117319119,389493523764248576,3,0
geo,unk,unk,35.34062939,-118.92876599,210355709,389493477324496896,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493453651861504,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493382101209088,3,0
knowncity,la,unk,34.05,-118.25,156152478,389493355513540608,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493334915305472,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493258058887168,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,592289308,389493247753465857,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493218674348032,3,0
citystate,fontana,ca,34.0922335,-117.435048,102569301,389493217697075201,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389493069806313473,3,0
geo,unk,unk,36.19280786,-119.31955024,410580667,389493057483059200,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389492978366283776,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389492875287097344,3,0
knowncity,long beach,unk,33.8,-118.16,224099780,389492742717337600,3,0
citystate,antioch,ca,38.0049214,-121.805789,623259213,389492668352327680,3,0
citystate,long beach,ca,33.7669623,-118.1892348,248472104,389492629903134720,3,0
knowncity,los angeles,unk,34.05,-118.25,32254345,389492575914033153,3,0
citystate,montclair,ca,37.8322222,-122.2091667,341155205,389492538572156928,3,0
knowncity,la,unk,34.05,-118.25,242478392,389492502153027584,3,0
knowncity,new orleans ca,unk,29.97,-90.05,465304979,389492442287710208,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389492399656812544,3,0
citystate,palo alto,ca,37.4418834,-122.1430195,118454477,389492338952654848,3,0
geo,unk,unk,36.0766554,-115.0190644,471824923,389492261437706240,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,579443712,389492091845238784,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389492088108118016,3,0
citystate,rialto,ca,34.1064001,-117.3703235,360971065,389491971548381184,3,0
knowncity,las vegas,unk,36.18,-115.14,272323966,389491898139676672,3,0
citystate,montclair,ca,37.8322222,-122.2091667,341155205,389491866422358016,3,0
citystate,palm springs,ca,33.8302961,-116.5452921,82233949,389491810302967808,3,0
citystate,las vegas,nv,36.1749705,-115.137223,67031789,389491705411403776,3,0
citystate,las vegas,nv,36.1749705,-115.137223,439675121,389491688730681344,3,0
citystate,oakland,ca,37.8043722,-122.2708026,424030369,389491675074396160,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491639544070144,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,149415443,389491631025422336,3,0
