#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-14 15:28
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
knowncity,la,unk,34.05,-118.25,340527317,389872655215890433,1,0
citystate,memphis,tn,35.1495343,-90.0489801,66701499,389872500269920256,1,0
geo,unk,unk,42.51908199,-90.71721805,22503785,389872427871657984,1,0
knowncity,saint louis,unk,38.63,-90.2,191672326,389872372544598017,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,219847322,389872232677523456,1,0
citystate,wichita,ks,37.6922361,-97.3375448,492396252,389872223093145601,1,0
geo,unk,unk,34.48802502,-97.96204115,225262583,389872132563275776,1,0
geo,unk,unk,40.54451529,-111.98208899,382871536,389872005517819904,1,0
citystate,liberal,ks,37.0430812,-100.920999,306319808,389871994260303872,1,0
citystate,norman,ok,35.2225668,-97.4394777,23887571,389871972932280320,1,0
citystate,waterloo,ia,42.4927641,-92.3429631,398379018,389871856763043840,1,0
knowncity,kansas city,unk,39.1,-94.58,116926796,389871723782225920,1,0
geo,unk,unk,42.45000796,-93.56921411,105818239,389871701296553984,1,0
geo,unk,unk,36.00829978,-95.80461684,83888712,389871375361400832,1,0
citystate,kansas city,ks,39.1141708,-94.627457,1322507797,389871214715342848,1,0
citystate,memphis,tn,35.1495343,-90.0489801,441573903,389871172676255744,1,0
citystate,edmond,ok,35.6528323,-97.4780954,388027242,389871140480380928,1,0
citystate,albuquerque,nm,35.0844909,-106.6511367,178815977,389871004157108224,1,0
citystate,olathe,ks,38.8813958,-94.8191285,251265156,389870846967173120,1,0
citystate,edmond,ok,35.6528323,-97.4780954,388027242,389870766973403136,1,0
knowncity,memphis,unk,35.11,-89.97,255602912,389870763412439040,1,0
geo,unk,unk,37.71442319,-97.35078902,182105764,389870573381115904,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,15949157,389870417319444480,1,0
citystate,wichita falls,tx,33.9137085,-98.4933873,130333962,389870365117128705,1,0
citystate,price,ut,39.5994095,-110.8107148,336205234,389870311174582272,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,181634028,389870220132638721,1,0
knowncity,la,unk,34.05,-118.25,111294892,389870132895285248,1,0
citystate,saint paul,mn,44.9444101,-93.0932742,79744148,389870104311132160,1,0
citystate,saint paul,mn,44.9444101,-93.0932742,79744148,389869928246820864,1,0
knowncity,slc,unk,40.75,-111.88,255807606,389869917073195008,1,0
citystate,tulsa,ok,36.1539816,-95.992775,16842096,389869853256863745,1,0
geo,unk,unk,36.1255702,-97.0743746,782070001,389869702979149824,1,0
citystate,little rock,ar,34.7464809,-92.2895948,272427956,389869613732741120,1,0
citystate,duncan,ok,34.5023029,-97.9578129,365818011,389869595705614337,1,0
citystate,lincoln,ne,40.8000011,-96.6669599,1270469300,389869510892601344,1,0
knowncity,denver,unk,39.74,-104.98,475162842,389869498112565248,1,0
geo,unk,unk,37.07929507,-95.68743252,350730711,389869341816004608,1,0
citystate,springfield,mo,37.215326,-93.2982436,360723940,389869333775519744,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,383532742,389869280277180416,1,0
citystate,edmond,ok,35.6528323,-97.4780954,388027242,389869227458318336,1,0
knowncity,st louis,unk,38.63,-90.2,147354328,389869152631922688,1,0
citystate,arvada,co,39.8027644,-105.0874842,435583249,389869133556240384,1,0
geo,unk,unk,36.00803824,-95.80481186,83888712,389868936851775491,1,0
knowncity,memphis,unk,35.11,-89.97,34435124,389868875518840832,1,0
citystate,albuquerque,nm,35.0844909,-106.6511367,288050175,389868828827467776,1,0
citystate,edmond,ok,35.6528323,-97.4780954,388027242,389868767221542912,1,0
citystate,atoka,ok,34.3859257,-96.1283252,212809289,389868613395431424,1,0
citystate,memphis,tn,35.1495343,-90.0489801,95342636,389868312139927552,1,0
knowncity,la,unk,34.05,-118.25,224391585,389868240794816514,1,0
citystate,edmond,ok,35.6528323,-97.4780954,276992613,389868234293276672,1,0
citystate,choctaw,ok,35.4975625,-97.2689212,376485363,389868197597290497,1,0
citystate,oklahoma city,ok,35.4675602,-97.5164276,615665405,389867999982661632,1,0
citystate,memphis,tn,35.1495343,-90.0489801,28296000,389867968709947393,1,0
geo,unk,unk,33.8065692,-93.3780255,961785697,389867921389785088,1,0
citystate,tonkawa,ok,36.6783679,-97.3100442,320873179,389867711112953857,1,0
knowncity,la,unk,34.05,-118.25,345045966,389867542967111680,1,0
geo,unk,unk,39.90126066,-104.92625152,432753266,389867505553911808,1,0
geo,unk,unk,37.88803739,-95.73064316,609258813,389867329053413376,1,0
citystate,saint louis,mo,38.6272733,-90.1978889,58332835,389867203777945601,1,0
citystate,ogden,ut,41.223,-111.9738304,167333751,389866952107515904,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,581403266,389866933505384448,1,0
citystate,memphis,tn,35.1495343,-90.0489801,142843580,389866856699289600,1,0
knowncity,st paul mn,unk,44.95,-93.2,915685075,389866642957545472,1,0
geo,unk,unk,36.10793083,-94.20675625,324469675,389866562607280128,1,0
knowncity,okc,unk,35.48,-97.54,62204243,389866532437635072,1,0
citystate,moore,ok,35.3395079,-97.4867028,1359620022,389866530382422016,1,0
citystate,marked tree,ar,35.5328594,-90.4206578,361477977,389866451080720384,1,0
citystate,tulsa,ok,36.1539816,-95.992775,588022850,389866148629450752,1,0
citystate,olathe,ks,38.8813958,-94.8191285,83895098,389866132020404224,1,0
geo,unk,unk,36.07003854,-94.20794568,245487489,389866100462084097,1,0
citystate,nashville,ar,33.9456692,-93.847129,54474811,389865896799240192,1,0
knowncity,la,unk,34.05,-118.25,345045966,389865884094701568,1,0
citystate,mcalester,ok,34.9334298,-95.7697131,298848253,389865859709009920,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,1955822269,389865737877078016,1,0
citystate,denver,co,39.7391536,-104.9847034,319303600,389865689793581056,1,0
citystate,dubuque,ia,42.5005583,-90.6645718,31548784,389865650622984193,1,0
knowncity,la,unk,34.05,-118.25,288389280,389865591034888192,1,0
citystate,stillwater,ok,36.1156071,-97.0583681,630827571,389865532016439296,1,0
knowncity,la,unk,34.05,-118.25,930057181,389865508008243201,1,0
geo,unk,unk,42.01399573,-93.65120832,383835717,389865299463262208,1,0
geo,unk,unk,42.66974274,-93.45859855,105818239,389865278563049472,1,0
knowncity,la,unk,34.05,-118.25,606922146,389865258619129856,1,0
knowncity,saint louis,unk,38.63,-90.2,208878904,389865080843538432,1,0
citystate,dickson,ok,34.1873171,-96.9844556,251897342,389865078360530944,1,0
citystate,moore,ok,35.3395079,-97.4867028,407255751,389865046076968960,1,0
geo,unk,unk,34.25288754,-90.57023112,325922137,389865045313978368,1,0
citystate,denver,co,39.7391536,-104.9847034,440611836,389864425764573184,1,0
knowncity,la,unk,34.05,-118.25,606922146,389864424602738688,1,0
citystate,provo,ut,40.2338438,-111.6585337,242803848,389864415392460800,1,0
citystate,littleton,co,39.613321,-105.0166498,117501536,389864306860257280,1,0
citystate,memphis,tn,35.1495343,-90.0489801,280735587,389864300208484353,1,0
knowncity,st louis  mo,unk,38.63,-90.2,272450045,389864293149073408,1,0
citystate,norman,ok,35.2225668,-97.4394777,81718379,389864225696268288,1,0
knowncity,la,unk,34.05,-118.25,46749470,389864018305093632,1,0
citystate,memphis,tn,35.1495343,-90.0489801,573841902,389863942660837377,1,0
knowncity,oklahoma city,unk,35.48,-97.54,55272223,389863764440256513,1,0
citystate,ada,ok,34.774531,-96.678345,275674090,389863519580979200,1,0
citystate,tulsa,ok,36.1539816,-95.992775,389813238,389863347862384640,1,0
citystate,del city,ok,35.4420062,-97.4408698,359663690,389863271911542784,1,0
citystate,memphis,tn,35.1495343,-90.0489801,59273561,389863265594920960,1,0
knowncity,okc,unk,35.48,-97.54,1659121219,389863015949926400,1,0
geo,unk,unk,44.97820742,-93.23183838,408019157,389862657030770688,1,0
citystate,denver,co,39.7391536,-104.9847034,473620762,389862562944147457,1,0
geo,unk,unk,35.33458434,-94.32743898,275573044,389862532350877696,1,0
geo,unk,unk,34.7906187,-96.65166349,257055335,389862398011535360,1,0
knowncity,la,unk,34.05,-118.25,145286916,389862271536484352,1,0
citystate,edmond,ok,35.6528323,-97.4780954,556963504,389861689140989952,1,0
citystate,lincoln,ne,40.8000011,-96.6669599,407845575,389861609709260800,1,0
knowncity,kansas city,unk,39.1,-94.58,417374410,389861524547727360,1,0
knowncity,slc,unk,40.75,-111.88,126717200,389861167017238528,1,0
geo,unk,unk,34.48777185,-97.9618881,225262583,389860975219728385,1,0
geo,unk,unk,37.12588307,-93.7445811,22700319,389860801177059328,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,9654832,389860652451647488,1,0
geo,unk,unk,39.0731009,-94.673413,614000345,389860537246310400,1,0
knowncity,colorado springs,unk,38.86,-104.79,412666256,389860393595592704,1,0
knowncity,st louis mo,unk,38.63,-90.2,71743283,389860357075771392,1,0
geo,unk,unk,33.8485777,-112.12836423,1343430373,389860074161569792,1,0
citystate,troy,mo,38.9794923,-90.9806954,29811812,389859879193546752,1,0
geo,unk,unk,38.7858213,-104.8005643,801276804,389859858364657664,1,0
geo,unk,unk,42.91407006,-93.35117944,105818239,389859829369413633,1,0
geo,unk,unk,40.75342283,-111.98095187,26427831,389859799602450432,1,0
citystate,little rock,ar,34.7464809,-92.2895948,236191851,389859412711448576,1,0
citystate,russell,ks,38.8952893,-98.8598061,303509947,389859376120348672,1,0
knowncity,la,unk,34.05,-118.25,170776145,389859370470633472,1,0
knowncity,denver,unk,39.74,-104.98,26688343,389858830731194369,1,0
geo,unk,unk,40.3514548,-94.8840642,1319175524,389858559858864128,1,0
citystate,little rock,ar,34.7464809,-92.2895948,14286636,389858521086697472,1,0
citystate,thayer,mo,36.5245064,-91.5381967,715067914,389858517861269505,1,0
citystate,stillwater,ok,36.1156071,-97.0583681,424014813,389858503365779456,1,0
citystate,tahlequah,ok,35.91537,-94.969956,346338891,389858438672830465,1,0
geo,unk,unk,35.3731414,-97.46171952,397606988,389858436424667136,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,105035071,389858398634008578,1,0
geo,unk,unk,41.4892018,-90.45055391,344832996,389858379084365824,1,0
citystate,memphis,tn,35.1495343,-90.0489801,255354392,389858354287628288,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,181634028,389858223995756544,1,0
knowncity,denver,unk,39.74,-104.98,81716796,389858005262811136,1,0
knowncity,okc,unk,35.48,-97.54,188087661,389857776409001984,1,0
citystate,spencer,ok,35.5228382,-97.3772578,40413867,389857679193411584,1,0
citystate,roland,ok,35.4212021,-94.5146616,325330257,389857592102903808,1,0
citystate,memphis,tn,35.1495343,-90.0489801,100879807,389857437106569216,1,0
citystate,memphis,tn,35.1495343,-90.0489801,389523412,389857425135648768,1,0
geo,unk,unk,35.3604878,-97.4726294,323669919,389857356127158272,1,0
geo,unk,unk,36.38662102,-94.1835165,188938706,389857333196914688,1,0
citystate,memphis,tn,35.1495343,-90.0489801,275049207,389857324728614912,1,0
citystate,spencer,ok,35.5228382,-97.3772578,40413867,389857233452146689,1,0
citystate,omaha,ne,41.2586096,-95.937792,122831115,389857198299688960,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,76581887,389857198052220928,1,0
knowncity,okc,unk,35.48,-97.54,1617754081,389857196626153473,1,0
geo,unk,unk,38.79688398,-90.55628044,787329217,389857075142348801,1,0
citystate,jacksonville,ar,34.8662005,-92.1101458,535844694,389857024416436226,1,0
knowncity,iowa city,unk,41.65,-91.53,377815053,389856976030953472,1,0
geo,unk,unk,39.03878112,-95.6960399,335464042,389856930245902336,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,270670719,389856542860017665,1,0
geo,unk,unk,36.12277485,-97.07165976,22337752,389856505199329280,1,0
citystate,tulsa,ok,36.1539816,-95.992775,217963360,389856433636147201,1,0
citystate,little rock,ar,34.7464809,-92.2895948,506686003,389856393123364864,1,0
citystate,colorado springs,co,38.8338816,-104.8213634,127060384,389856365784862720,1,0
geo,unk,unk,34.22140943,-97.15577553,528956567,389856090286202880,1,0
citystate,lafayette,co,39.9935959,-105.0897058,296638143,389855867140456448,1,0
citystate,colorado springs,co,38.8338816,-104.8213634,127060384,389855843866644480,1,0
knowncity,okc,unk,35.48,-97.54,188087661,389855795552481282,1,0
geo,unk,unk,34.16070127,-97.13622704,547296295,389855514072731648,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,550761570,389855260376039424,1,0
knowncity,kansas city,unk,39.1,-94.58,324946588,389855035024502785,1,0
knowncity,la,unk,34.05,-118.25,480576838,389854994607779840,1,0
geo,unk,unk,35.0769439,-92.458461,159251025,389854879910748160,1,0
llprofile,unk,unk,34.607674,-92.531966,63534859,389854680529911809,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,277306637,389854623538102272,1,0
geo,unk,unk,39.15771841,-94.86618385,377645450,389854545431785473,1,0
citystate,sioux city,ia,42.4999942,-96.4003069,284182163,389854371409719296,1,0
geo,unk,unk,38.94251028,-92.3270459,392764563,389854328724664320,1,0
citystate,normandy,mo,38.7208842,-90.2973359,1370674740,389854209245720576,1,0
knowncity,tulsa oklahoma us,unk,36.13,-95.94,370419731,389854021239840768,1,0
citystate,springfield,mo,37.215326,-93.2982436,247837859,389853709704134658,1,0
geo,unk,unk,35.61136105,-97.47222589,1240314860,389853673675030528,1,0
citystate,memphis,tn,35.1495343,-90.0489801,106130071,389853628565307393,1,0
citystate,indianola,ia,41.3580484,-93.5574376,101328062,389853560923766785,1,0
geo,unk,unk,35.08505937,-106.68899253,176253503,389853146400718848,1,0
knowncity,tulsa,unk,36.13,-95.94,725417396,389853073168142336,1,0
knowncity,okc,unk,35.48,-97.54,235977475,389852845748781056,1,0
citystate,eden prairie,mn,44.8546856,-93.470786,1096076730,389852799854706688,1,0
knowncity,kansas city,unk,39.1,-94.58,366185758,389852775020232704,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,506343587,389852721966112768,1,0
geo,unk,unk,38.7858545,-104.8006332,801276804,389852464545275906,1,0
citystate,wichita,ks,37.6922361,-97.3375448,422641658,389852288002830336,1,0
citystate,colorado springs,co,38.8338816,-104.8213634,1832702430,389852248127578112,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,220837955,389852209263177729,1,0
knowncity,la,unk,34.05,-118.25,893763517,389852206817882112,1,0
citystate,bartlesville,ok,36.7473114,-95.9808179,1484949060,389852169526317056,1,0
citystate,denver,co,39.7391536,-104.9847034,31915866,389852163284815872,1,0
geo,unk,unk,33.87600486,-98.54203102,242213061,389851905767538689,1,0
knowncity,st louis,unk,38.63,-90.2,173031187,389851584320262144,1,0
knowncity,la,unk,34.05,-118.25,530926728,389851378891644929,1,0
knowncity,la,unk,34.05,-118.25,480576838,389851358746001408,1,0
knowncity,denver,unk,39.74,-104.98,60415082,389851185513263104,1,0
geo,unk,unk,39.74877378,-105.0078392,13134752,389851158892007424,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,609435303,389850406287048704,1,0
knowncity,memphis,unk,35.11,-89.97,519702171,389850309604171776,1,0
geo,unk,unk,38.7859351,-104.8007312,801276804,389850195347128320,1,0
citystate,branson,mo,36.6436731,-93.2185144,364410144,389850171326361600,1,0
geo,unk,unk,41.92010396,-91.65606081,596745890,389850074354040832,1,0
citystate,wichita,ks,37.6922361,-97.3375448,332983257,389849938718629888,1,0
citystate,little rock,ar,34.7464809,-92.2895948,340978858,389849902509228032,1,0
citystate,memphis,tn,35.1495343,-90.0489801,25076980,389849791704096768,1,0
citystate,moore,ok,35.3395079,-97.4867028,346384198,389849705028808704,1,0
citystate,norman,ok,35.2225668,-97.4394777,141592152,389849699794321408,1,0
knowncity,wichita ks usa,unk,37.69,-97.34,312829596,389849593498071040,1,0
citystate,ardmore,ok,34.1742611,-97.1436254,250966845,389849572891443200,1,0
citystate,wichita,ks,37.6922361,-97.3375448,26612586,389849437067288576,1,0
geo,unk,unk,44.97423001,-93.22962357,23824630,389849428322189313,1,0
citystate,prairie grove,ar,33.4226142,-91.7626286,779239405,389849262072537088,1,0
citystate,wichita,ks,37.6922361,-97.3375448,365019632,389849192044048384,1,0
citystate,atchison,ks,39.5630521,-95.1216356,341881727,389849179549622272,1,0
knowncity,la,unk,34.05,-118.25,63664352,389849153603649536,1,0
geo,unk,unk,39.78989023,-104.82602045,358319363,389849128970493952,1,0
citystate,rock island,il,41.5094771,-90.5787477,1337872422,389849032044331008,1,0
knowncity,la,unk,34.05,-118.25,226011993,389849031440359424,1,0
citystate,memphis,tn,35.1495343,-90.0489801,105564977,389848919918010368,1,0
knowncity,la,unk,34.05,-118.25,274709237,389848833989296128,1,0
citystate,oklahoma city,ok,35.4675602,-97.5164276,276318675,389848664371634176,1,0
knowncity,minneapolis,unk,44.95,-93.2,15356667,389848641810489344,1,0
geo,unk,unk,38.86135552,-104.68231726,929033622,389848591025864705,1,0
geo,unk,unk,39.68099883,-105.12036927,1352242927,389848546557820929,1,0
citystate,lincoln,ne,40.8000011,-96.6669599,1270469300,389848284917149696,1,0
geo,unk,unk,39.0512424,-94.5750749,350718848,389848255468949504,1,0
geo,unk,unk,36.12695607,-97.0713507,157059627,389848236602974209,1,0
knowncity,denver,unk,39.74,-104.98,24141775,389847691146330112,1,0
geo,unk,unk,38.78703001,-90.25744897,249423436,389847606907912192,1,0
geo,unk,unk,41.55696572,-90.52646114,520676574,389847349901950976,1,0
citystate,okemah,ok,35.4325854,-96.3050064,400319627,389847301130579968,1,0
geo,unk,unk,38.94270476,-92.32813984,392764563,389847218892865536,1,0
citystate,langston,ok,35.9450505,-97.2553142,236193133,389847166497603584,1,0
knowncity,okc ok,unk,35.48,-97.54,501436795,389847095391559681,1,0
citystate,memphis,tn,35.1495343,-90.0489801,292762114,389846876742492162,1,0
geo,unk,unk,36.2478619,-90.0424995,319914772,389846752268136448,1,0
citystate,kansas city,ks,39.1141708,-94.627457,1322507797,389846520474124289,1,0
citystate,tahlequah,ok,35.91537,-94.969956,1925150335,389846370469023744,1,0
citystate,oklahoma city,ok,35.4675602,-97.5164276,276318675,389846316886786048,1,0
citystate,wynnewood,ok,34.6434171,-97.1644656,242541106,389845894553927681,1,0
ut,unk,unk,38.585825,-90.344874,190517557,389845794884694016,1,0
citystate,waterloo,ia,42.4927641,-92.3429631,146235159,389845729835233280,1,0
citystate,little rock,ar,34.7464809,-92.2895948,362863341,389845723539599360,1,0
citystate,lawrence,ks,38.9716689,-95.2352501,1705524200,389845644443000832,1,0
citystate,depew,ok,35.8028493,-96.5061215,423525042,389845526315016192,1,0
citystate,boulder,co,40.0149856,-105.2705456,317259231,389845143227863041,1,0
knowncity,st louis,unk,38.63,-90.2,441565625,389845112299479040,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,36374075,389845019202686976,1,0
citystate,memphis,tn,35.1495343,-90.0489801,16670317,389844926030438401,1,0
knowncity,la,unk,34.05,-118.25,281227258,389844893516173312,1,0
geo,unk,unk,35.91992332,-94.96651292,270800696,389844804378828800,1,0
citystate,wentzville,mo,38.81144,-90.8529107,587957449,389844798729117696,1,0
citystate,horatio,ar,33.9384482,-94.3571494,1283312306,389844762238656513,1,0
citystate,battle creek,ia,42.315544,-95.5986135,295214976,389844592340004864,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,246351519,389844591085883392,1,0
citystate,liberal,ks,37.0430812,-100.920999,733493874,389844364379561984,1,0
citystate,liberal,ks,37.0430812,-100.920999,733493874,389843841677017088,1,0
geo,unk,unk,35.4544713,-97.57305774,522346958,389843816515375104,1,0
citystate,hillsboro,ks,38.3519556,-97.2044723,426219049,389843757350551553,1,0
citystate,norman,ok,35.2225668,-97.4394777,244585479,389843645773664256,1,0
geo,unk,unk,41.25837323,-95.96277198,134808243,389843606347210752,1,0
knowncity,memphis,unk,35.11,-89.97,60825024,389843528131805184,1,0
citystate,blue springs,mo,39.0169509,-94.2816148,444324464,389843439661350913,1,0
citystate,denver,co,39.7391536,-104.9847034,1192049113,389843417246625792,1,0
geo,unk,unk,37.7591355,-92.11546735,307220214,389843414336163840,1,0
knowncity,okc,unk,35.48,-97.54,1617754081,389843410389315584,1,0
citystate,greenbrier,ar,35.2339712,-92.387655,1356284844,389843314159390720,1,0
citystate,owasso,ok,36.2695388,-95.8547119,68909542,389843204880617472,1,0
citystate,waterloo,ia,42.4927641,-92.3429631,112834800,389843110957940736,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,478177854,389843093736144897,1,0
geo,unk,unk,34.84256134,-96.79962055,837052286,389843051184943105,1,0
citystate,winslow,ar,35.8009145,-94.1349259,263351783,389843042381074432,1,0
citystate,oklahoma city,ok,35.4675602,-97.5164276,56023906,389842829776023552,1,0
citystate,wichita,ks,37.6922361,-97.3375448,304072838,389842702441127936,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,196432391,389842692701962240,1,0
citystate,burnsville,mn,44.7677424,-93.2777226,199949591,389842653883285504,1,0
citystate,walthill,ne,42.1483269,-96.4883663,804999025,389842493933899776,1,0
citystate,dumas,ar,33.8870477,-91.4917899,179857234,389842337008222208,1,0
geo,unk,unk,34.65936793,-98.37308214,1258614078,389842308122042369,1,0
knowncity,iowa city,unk,41.65,-91.53,377815053,389842253797404672,1,0
citystate,spencer,ok,35.5228382,-97.3772578,40413867,389841935936286720,1,0
citystate,durant,ok,33.9939861,-96.370824,967367647,389841933360963584,1,0
knowncity,st paul mn,unk,44.95,-93.2,145914002,389841785843093505,1,0
citystate,memphis,tn,35.1495343,-90.0489801,302034622,389841732957143040,1,0
geo,unk,unk,40.54171964,-111.99525787,382871536,389841620356833280,1,0
citystate,tulsa,ok,36.1539816,-95.992775,115750478,389841464928505857,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,1004607668,389841001474306048,1,0
knowncity,memphis,unk,35.11,-89.97,18740689,389840944797057024,1,0
citystate,salt lake city,ut,40.7607794,-111.8910474,1080342768,389840797996433408,1,0
citystate,waterloo,ia,42.4927641,-92.3429631,399833685,389840657000714241,1,0
knowncity,la,unk,34.05,-118.25,281227258,389840611945496577,1,0
citystate,norfolk,ne,42.0283379,-97.4169964,384697908,389840594136465408,1,0
citystate,chickasha,ok,35.052565,-97.9364326,35742272,389840428973178880,1,0
citystate,colorado springs,co,38.8338816,-104.8213634,1084397257,389840163590787072,1,0
citystate,omaha,ne,41.2586096,-95.937792,213824176,389840087431016448,1,0
knowncity,la,unk,34.05,-118.25,609227454,389840066404966400,1,0
ut,unk,unk,44.476178,-103.794406,36601821,389840010859786240,1,0
citystate,lincoln,ne,40.8000011,-96.6669599,257331371,389840008993316865,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,134233007,389839888683524096,1,0
knowncity,denver,unk,39.74,-104.98,260115577,389839871386607616,1,0
ut,unk,unk,39.859604,-104.666489,35177024,389839756269719552,1,0
geo,unk,unk,33.8759049,-98.56186171,98208568,389839553957470208,1,0
knowncity,st louis mo,unk,38.63,-90.2,1672040294,389839232615071744,1,0
knowncity,la,unk,34.05,-118.25,356001210,389839187236880385,1,0
citystate,kansas city,mo,39.0997266,-94.5785667,21948523,389839033654050816,1,0
citystate,boulder,co,40.0149856,-105.2705456,488175984,389838423546400768,1,0
geo,unk,unk,33.96409766,-90.16236754,868206834,389838421487013889,1,0
citystate,minneapolis,mn,44.9799654,-93.2638361,257234476,389838360468262912,1,0
knowncity,st louis  mo,unk,38.63,-90.2,71271985,389838285012738048,1,0
knowncity,okc usa,unk,35.48,-97.54,292826070,389838253211545600,1,0
geo,unk,unk,34.0303128,-98.9137632,727184360,389838218524626944,1,0
citystate,denver,co,39.7391536,-104.9847034,173799854,389837991663108097,1,0
citystate,webster groves,mo,38.5925525,-90.3573389,15880009,389837987049381888,1,0
citystate,chickasha,ok,35.052565,-97.9364326,35742272,389837861736157184,1,0
citystate,oklahoma city,ok,35.4675602,-97.5164276,1905478297,389837808870780928,1,0
citystate,charleston,ms,34.00678,-90.0567563,322941289,389837557099679744,1,0
geo,unk,unk,36.06468858,-94.1753018,237927161,389837391739224064,1,0
citystate,alliance,ne,42.1016344,-102.872145,581269407,389837261493506050,1,0
citystate,little rock,ar,34.7464809,-92.2895948,295915092,389837217759526913,1,0
citystate,hot springs,ar,34.5037004,-93.0551795,254210064,389837051769913344,1,0
citystate,memphis,tn,35.1495343,-90.0489801,45504734,389836942667685888,1,0
ut,unk,unk,35.842024,-90.6987349,45283149,389836806621265920,1,0
citystate,mankato,mn,44.1635775,-93.9993996,450348049,389836771779158016,1,0
citystate,lawton,ok,34.6086854,-98.3903305,468778422,389836739038416896,1,0
citystate,memphis,tn,35.1495343,-90.0489801,100879807,389836593433157632,1,0
citystate,omaha,ne,41.2586096,-95.937792,480081532,389836488823017472,1,0
knowncity,st louis,unk,38.63,-90.2,344490494,389836417058480129,1,0
geo,unk,unk,36.24558438,-94.14092986,228823223,389836245708595201,1,0
citystate,cedar rapids,ia,42.0083328,-91.6440683,866551584,389836133464817664,1,0
geo,unk,unk,34.74323294,-92.2468341,232056799,389836108915548160,1,0
citystate,denver,co,39.7391536,-104.9847034,1094746057,389835992905318400,1,0
citystate,aurora,co,39.7294319,-104.8319195,77933831,389835959141150721,1,0
citystate,fayetteville,ar,36.0625795,-94.1574263,14630292,389835873988390912,1,0
citystate,springfield,mo,37.215326,-93.2982436,1363007137,389835845244813313,1,0
geo,unk,unk,36.10843692,-96.11702895,711898183,389835743017066496,1,0
citystate,bella vista,ar,36.42952,-94.2315959,131327250,389835709114494977,1,0
knowncity,la,unk,34.05,-118.25,1212846031,389835430780502018,1,0
citystate,brooklyn park,mn,45.0941315,-93.3563405,605952557,389880001157283841,2,1
citystate,san diego,ca,32.7153292,-117.1572551,289988641,389879424910249985,2,1
knowncity,seattle,unk,47.61,-122.33,451980813,389879304500170752,2,1
citystate,seattle,wa,47.6062095,-122.3320708,18920667,389879182039064577,2,1
citystate,spokane,wa,47.6587803,-117.4260466,272764618,389878746846470144,2,1
citystate,temecula,ca,33.4936391,-117.1483648,86454730,389878568898940929,2,1
geo,unk,unk,49.8855079,-97.1734312,279377233,389878206687232000,2,1
citystate,san diego,ca,32.7153292,-117.1572551,799042855,389877464895213568,2,1
citystate,irvine,ca,33.6694649,-117.8231107,1928059237,389877436071936000,2,1
geo,unk,unk,47.33494723,-122.17470671,20350824,389877322016243712,2,1
knowncity,san diego,unk,32.72,-117.17,466724649,389876994411753472,2,1
citystate,san diego,ca,32.7153292,-117.1572551,233983242,389876010306396160,2,1
citystate,seattle,wa,47.6062095,-122.3320708,1894069340,389875160247201792,2,1
citystate,san diego,ca,32.7153292,-117.1572551,517258346,389874588571553792,2,1
knowncity,seattle,unk,47.61,-122.33,1921720825,389874283607908353,2,1
citystate,san diego,ca,32.7153292,-117.1572551,456068180,389873875242459136,2,1
citystate,ellensburg,wa,46.9965144,-120.5478474,47502809,389873686540320768,2,1
citystate,puyallup,wa,47.1853785,-122.2928974,235054491,389873659629678592,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,281418906,389873163741306880,2,0
citystate,san diego,ca,32.7153292,-117.1572551,50546859,389872097117237249,2,0
citystate,spokane,wa,47.6587803,-117.4260466,50238483,389872007078096896,2,0
citystate,temecula,ca,33.4936391,-117.1483648,86454730,389870910183710720,2,0
citystate,lacey,wa,47.0342629,-122.8231915,750738398,389870607971516416,2,0
knowncity,san diego,unk,32.72,-117.17,980971430,389870469693730816,2,0
knowncity,san diego,unk,32.72,-117.17,296288992,389870359606206464,2,0
citystate,bellingham,wa,48.7595529,-122.4882249,80979157,389869506174005248,2,0
citystate,duluth,mn,46.7832731,-92.1065787,620225420,389869319481348096,2,0
citystate,portland,or,45.5234515,-122.6762071,241807981,389869051238834176,2,0
